Season,Episode,Name,Dialog
2,15,Doofenshmirtz,"(after landing near a hamburger flipper) Ha! I'll crush you with my Burgermatic hamburger flipper! (He turns it on, but the top parts simply spins around. He throws it away.) Alright, forget the Burgermatic. Let's see how you fare against my Shrinkinator! (Perry turns it on, and Doofenshmirtz shrinks.) Curse you— (Doofenshmirtz holds up his hand to reveal it is massive.) Hey! Hey, you missed my hand! Oh, now not only am I shrunken, but I'm freakishly shrunken! Curse you, Perry the Pl— (His giant hand practically crushes himself.) Aw, this is kind of heavy."
2,15,Phineas,"Hey, look, our game show set instantaneously miniaturized itself!"
2,15,Ferb,"Well, I suppose we could call that the home version."
2,15,Phineas,"Well, we are home. Let's play it! (Perry chatters) There you are, Perry!"
2,15,Candace,So what? That's it? Who won? I am so busting you guys!
2,15,Jeremy,"Hi, Candace."
2,15,Candace,"Hi, Jeremy."
2,15,Jeremy,"I saw ya on TV and just wanted to congratulate you. I guess you're, like, on a whole new level now."
2,15,Candace,What about your commercial?
2,15,Jeremy,(takes out his smartphone) You mean this?
2,15,Jeremy,I was just the foot model.
2,15,Candace,"Hehe, you have hunky ankles. Heh."
2,15,Jeremy,Thanks. I like your...branch.
2,15,Candace,"(takes branch out) Heh-heh, you should have seen me covered in pie."
2,15,Jeremy,What kind of pie?
2,16,Phineas,"Hi, Mom."
2,16,Linda,"Hi, boys. What are you kids up to today?"
2,16,Phineas,Just trying out our new invention. It's called the Ladybug 2000 Roving Swingset. Want a whirl?
2,16,Linda,"(oblivious) Not right now, sweetie. I'm going to the gardening store. Something's been eating my hydrangeas."
2,16,Phineas,"Hey, Isabella. (Seeing Ferb lands with the air bag) Good thing we installed an air bag. So, what'cha dooooin'?"
2,16,Isabella,The Fireside Girls are trying to raise money to save the star-nose mole.
2,16,Phineas,And how's it going?
2,16,Isabella,"(Sadly) Not very well. We started a bake sale... (cut to Holly, whose face and hair are all blown up,  holding a burnt bag, Isabella continues off screen) ...then we tried cat-sitting... (pan to Ginger with scratch marks, torn clothes and a similar sign, cat hair falls from her) ...even a lemonade stand... (pan to Katie, body nearly wrapped in bandages) ...but, nothing worked."
2,16,Phineas,Now what's a good way to raise some money? (Epiphany) I got it! We construct a zip line from the top of Danville's tallest skyscraper all the way to our--
2,16,Isabella,(Interrupting Phineas) Or we could have a car wash!
2,16,Phineas,"That's good too! We'll build the best dang car wash in the whole dang world, dang it. (To Ferb) I can't really pull that off, can I?"
2,16,Ferb,You're not very street.
2,16,Phineas,"(Sadly) Yeah. (Realizing) Hey, where's Perry?"
2,16,Major Monogram,"Way to stick that landing, Agent P. (Holds up a sign with 9.5 written on it.)"
2,16,Major Monogram,"(to Carl) Eight and a half, Carl? Really?"
2,16,Carl,"Well, sir, he did separate his feet a little on the reentry."
2,16,Major Monogram,Carl! Ugh! (Looking off screen) Hey is something burning over on the stove?
2,16,Carl,My spaghetti! (Runs off)
2,16,Major Monogram,"(to Perry) Anywho, we've had some grave concerns. Seems there's been some extreme seismic activity in the area. We're pretty sure our old friend Doofenshmirtz is up to no good."
2,16,Carl,"Excuse me sir. (Holding up booklet entitled ""Seismic Activity and Quakes - by Carl"") I wrote my sophomore thesis on quakes and seismic events. If you want you can check out my website."
2,16,Major Monogram,"Ugh, Carl. Spaghetti."
2,16,Carl,"Oh, that's right! (Drops booklet and runs off screen)"
2,16,Worker,"Hey, here's your delivery, kid. Friction rollers, spot-free rinser, individual driers, turbo spray nozzles, jet powered vacuum, atomic collider."
2,16,Phineas,I suppose you're going to ask me if I'm to young to use this stuff.
2,16,Worker,"Nah, just try not to blow a hole through the earth's core, or we'll both be in deep doody."
2,16,Phineas,Okay.
2,16,Candace,"Stacy, I sent Jeremy a text message twelve minutes ago and he still hasn't answered. You don't think I'm making a big deal out of this?"
2,16,Stacy,No way.
2,16,Candace,"What am I going to do, Stacy?"
2,16,Stacy,You've got to play hard to get.
2,16,Candace,Hard to get?
2,16,Stacy,"Jeremy thinks you'll go with him anywhere, anytime, just for the asking. Don't be a lapdog, Candace. Just say no!"
2,16,Candace,"Uh-oh, Stacy. That's Jeremy. (Presses button on phone to talk to Jeremy) Hello?"
2,16,Jeremy,"Hey, Candace. I'm taking my mom's car to this crazy new car wash. Would you like to go for a ride?"
2,16,Candace,"A car? That is so grown up. I mean, hold please? (Presses button on phone to talk to Stacy.) Stacy, Jeremy is asking me out for a ride, in a car!"
2,16,Stacy,"Wow, that's so grown up! But you gotta be strong. Remember, hard to get."
2,16,Candace,"Right, hard to get. I'll call you back. (Presses button on phone to talk to Jeremy.) Umm, about the car and the ride, I would love to (Candace screams. Jeremy holds the phone away from his ear as the force of Candace's scream makes his hair blow back.) Wait, I mean, I better check my schedule. (Covers phone and hums victory music to herself). You're in luck. I can just squeeze you in."
2,16,Jeremy,Great. Pick you up later.
2,16,Candace,"(Puts down phone.) Ahh, Jeremy. (Presses button on phone to talk to Stacy.) Stacy, I am like so hard to get right now. It's like totally-- (Notices the construction outside her window.) Wait, what in the... Gotta go, Stacy."
2,16,Phineas,"Alright, Ferb. Let's test out the turbo-charged uber-nozzle."
2,16,Candace,(From her window.) What the heck is going-- (Gets cut off mid sentence as she is sprayed by water from the turbo-charged uber-nozzle.)
2,16,Phineas,It works!
2,16,Doofenshmirtz,"Well, it looks like that anti-platypus security system was a total waste of money. I am so taking that back."
2,16,Doofenshmirtz,"Thank goodness for old reliable traps, huh? I'm so glad you're going to hang around. (Laughs) Anyway, you arrived just in time to witness the unveiling of my latest invention. Let me introduce to you the Mountain-out-of-a-Molehill-inator. All my life, I was told, (Begin a series of flashbacks) ""Don't make a mountain out of a molehill,"" ""Don't make a mountain out of a molehill,"" ""Don't make a mountain out of a molehill."" Well now I intend to do just that. This machine will infuse electricity into a small little sphere of compressed nitrogen molecules, which I will then drop into the earth and it will make all the tiny little molehill molecules grow and grow into enormous mo-- (Stops mid-sentence) You know, it's kind of complicated. I learned about it on some kid's website. (Shows computer monitor with Carl's website on the screen.) Oh, oh, and you know what else I found on the web? It's these pictures of cats and they write these—oh, l-l-l-look at this one, ""Invisible Cheeseburger"". (Perry, still upside-down, looks unimpressed.) No, huh? Well, it's not for everyone, I just think they're funny. Anyway, so I take the sphere, electrify it, drop it in the ground, ta-da! Mountains! Out of molehills! (Perry unimpressed) I know when people say that, they usually mean it figuratively, it's an analogy, bu-bu-but making a point, I can do whatever I want."
2,16,Baljeet,I will be honest. I think we look ridiculous.
2,16,Buford,"Are you kiddin'? (Flips his sign, stands on his hands, and holds it with his feet.) I make this look good."
2,16,Phineas,"Okay, Ferb, let's fire this baby up!"
2,16,Candace,"Oh, they are so busted! Alright, you dweebs, what's going on here? (walking into the conveyor belt) I don't have time for this! I've got a huge date and—AAAAAAAAAAAAAHHHHH!!!! AAAAAAAAAAAAAAAHHHHHHHHH!!!!"
2,16,Candace,AAAAAAAAAAHHHHHH!!!!!
2,16,Candace,"(coming out the wash) Blech! Ptoo! Let me outta here! Just wait 'til I get my hands on those two little— (her phone rings) Jeremy?! Oh, hi, Jeremy! Are you here yet?"
2,16,Jeremy,(on phone) Well...
2,16,Jeremy,I'm havin' a hard time gettin' there. (Cut to outside the car to reveal a huge traffic jam.) Looks like the whole town is going to this cool new car wash.
2,16,Jeremy,(on phone) I might have to make it some other time.
2,16,Candace,"Wait, no! I-I mean I've got to put you on hold. (picks up other call) Stacy! Wow, I can't believe you're still there."
2,16,Stacy,"So how is ""hard to get"" working?"
2,16,Candace,Working? Now I'm impossible to get! And now Jeremy's playing hard to get.
2,16,Phineas,"Wow! This car wash is really hoppin'! At this rate, the star-nosed mole will be saved in no time!"
2,16,Candace,"Phineas, I'd love to bust you, but if you don't speed up this car wash, I'm going to miss my date with Jeremy!"
2,16,Phineas,"No biggie, big sister.  (on phone)  This is Big Squirt to Super Suds."
2,16,Phineas,"(on intercom) ¡Accelerado, por favor! (Ferb pulls a couple of levers and the wash and the song speed up.)"
2,16,Candace,Wait! Too fast! (She spins around the roofs of the cars before the belt stops and she lands on the windshield of Jeremy's car.)
2,16,Jeremy,Wow! That was quite an entrance!
2,16,Candace,"Jeremy! Heh-heh, heh, heh, you made it! Oh, I must look like a wreck."
2,16,Jeremy,"No, you look great! Hop in! (Candace opens the side door and gets in.) What'd you do to your hair?"
2,16,Candace,Hot wax...and a sealer I think.
2,16,Jeremy,I like it! I'm really glad that you're goin' with me.
2,16,Candace,There's nothing I'd rather be doing.
2,16,Doofenshmirtz,"I put an energy whatchamacallit in here and... (pushes the remote, nothing happens. Pushes it rapidly several times, still nothing happens.) Nice. (He walks up to an electrical fuse-tank and opens a small door and gets a battery out.) Wow, these things go fast. I guess I need a new battery. (Looks in his electrical toothbrush) Nope. (Looks in a toy car.) Nope. (Looks in a flashlight.) Uh-uh. (Looks in Frankenstein's monster's head.) Not here. (Looks in a cymbal-banging monkey toy.) Nope. (Looks in his radio.) Ah! Nope. (Looks in his smoke detector.) Nope. (Looks in his alarm clock.) Nope. (Looks in Norm's butt.) No. (Cut to Doof holding a new battery.) Finally! (He loses his grip on the battery and it goes under the fridge.) Ah, dangit!! Oh, sorry, Perry, I didn't mean to get all street there. But now (bends down) it's probably got all that grease and refrigerator fluff on it. Oh, there's my retainer! (He puts it in his mouth off screen.)"
2,16,Candace,This is so romantic. It's like we're going through our very own tunnel of l—
2,16,Phineas,(offscreen to the Fireside Girls) Go! Go!
2,16,Candace,AAAAHH!!!
2,16,Jeremy,No worries. I'll protect you.
2,16,Doofenshmirtz,"Alright, here we go! The energy ball is growing and... (He presses the button and the ball drops onto the platform.) Ah. Alright, time for the unstuckinator. (A giant boot crushes the inator. We pan down all the floors of the building as the energy ball goes through every one of them.) You know, in hindsight, I probably shoulda done this in the basement."
2,16,Phineas,Wow. I guess that's who's been eating Mom's hydrangeas.
2,16,Phineas,"Well, looks like they're safe now."
2,16,Doofenshmirtz,"It's workiiiing! It's workiiiiiiiiing!! And so much better than I thought it would! (Perry throws his fedora, which breaks apart some heating tunnels and drop onto the switch) All my life, everyone told me I couldn't make a mountain out of a molehill, well, everybody, take (Doof gets electrocuted) THAAAAAAAAAAAAAAAAAA-ow!"
2,16,Doofenshmirtz,Why do I even bother? (The giant boot crushes Doof.)
2,16,Computer,System overload. Cliché explosion imminent.
2,16,Doofenshmirtz,Who wears a shoe this size anyway?
2,16,Doofenshmirtz,"Curse you, Perry the Platypus!"
2,16,Japanese Guy,"Oh, no! It's a hideous giant mole!"
2,16,Guy with Huge Mole on His Head,"Hey, shut up!"
2,16,Japanese Guy,"No no! That mole, ya fool!"
2,16,Candace,"I don't know what that was, but let's do it again! (her phone rings) Stacy?"
2,16,Stacy,(on videophone & Angrily) Candace?! What the heck are you doin'?! You're supposed to be playing hard to ge—
2,16,Doofenshmirtz,"Oh. Ohhh, where am I? Hey, check it out! An aglet!"
2,16,Doofenshmirtz,"So this is why you shouldn't make mountains out of molehills. (The mole goes into the ocean.) Curse you, giant mole!"
2,16,Phineas,"There goes a perfectly good car wash. (sees Perry) Oh, there you are, Perry!"
2,16,Isabella,"(walks up) Oh no! Now, how are we s'posed to save the star-nose mole?!"
2,16,Ferb,I think he can take care of himself.
2,17,Candace,"Ugh, no more peach and pumpernickel sandwiches before bed. (Candace trips over Agent P, she looks back) YOU!"
2,17,Candace,"For an animal that doesn't do much, you sure know how to make a mess of things!"
2,17,Major Monogram,"Good morning, Agent P. I've got bad news and good news. The bad news is you're being reassigned to a new, more evil villain. His name"
2,17,Carl,"You keep pushing him down, but he keeps coming back up!"
2,17,Major Monogram,"That's not funny, Carl. That's just disgusting."
2,17,Carl,You laughed earlier!
2,17,Major Monogram,"It was a pity laugh. Anyway, Dr. Doofenshmirtz had to be downgraded to minor threat status, and we've just assigned Agent S to his case. The good news is you've been relocated away from your host family to this new family in the Quad-State Area."
2,17,Carl,"(whispering) It's the other way around, sir."
2,17,Major Monogram,"Oh, yes-yes, of course. Bad news is the relocation, and the good news is the new villain thing. Uh...just make sure you take your belongings from the house when you leave."
2,17,Phineas,"Good morning, Candace."
2,17,Candace,What's so great about it?
2,17,Phineas,"Not much. We can't find Perry anywhere. He's never missed breakfast, not even once."
2,17,Candace,"Uhh, you don't think he could've argued with someone, at say... 3"
2,17,Phineas,"Nah, he never would've gone outside on purpose. Everybody knows that platypuses are supposed to stay inside at night. You haven't seen him anywhere, have you?"
